,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
1098,jsat,32234 (3.50-3.70),34189 (4.25-4.50),55274.724853515625,1.75,1.39,1.35,25.546,0.0,2.14927,13.34,18.74,8.79,18.8358,7.42697,0.0,15.09,20.13,7.44
695,jsat,32225 (3.52-3.70),34165 (2.00-2.33),55421.24560546875,,1.84,1.25,19.1133,3.47633,,6.96,16.13,7.75,18.8512,0.0243271,0.0,,17.97,6.5
441,jsat,32233 (2.76-2.96),32932 (5.50-5.91),55433.4482421875,1.62,27.59,1.0,25.778,0.0,,12.4,31.65,7.88,18.5736,19.4131,0.0,14.02,4.06,8.88
1655,jsat,32239 (2.11-2.47),34189 (4.25-4.50),55531.135986328125,6.56,10.28,0.11,9.47128,0.0,0.0275171,8.53,30.41,7.33,18.8358,7.42697,0.0,15.09,20.13,7.44
1692,jsat,32931 (3.48-3.76),33228 (4.48-4.72),55543.34216308594,6.27,34.6,1.93,9.73754,2.76119,0.0,12.61,39.07,7.22,9.62286,10.6663,0.0,6.34,4.47,5.29
1091,jsat,32234 (3.50-3.70),34165 (3.52-3.70),55555.5576171875,,14.97,,25.546,0.0,2.14927,13.34,18.74,8.79,18.8646,13.2777,0.0,,3.77,
1672,jsat,32931 (2.50-2.77),34189 (4.25-4.50),55604.393310546875,2.64,24.02,0.71,9.73876,0.0245049,0.0,12.45,44.15,6.73,18.8358,7.42697,0.0,15.09,20.13,7.44
1007,jsat,32233 (3.81-4.00),32932 (5.50-5.91),55641.0205078125,1.65,25.05,0.97,25.7632,0.0,0.493743,12.37,29.11,7.91,18.5736,19.4131,0.0,14.02,4.06,8.88
1000,jsat,32233 (3.81-4.00),32931 (2.50-2.77),55641.02392578125,0.08,15.04,1.18,25.7632,0.0,0.493743,12.37,29.11,7.91,9.73876,0.0245049,0.0,12.45,44.15,6.73
1015,jsat,32233 (3.81-4.00),34188 (4.90-5.06),55836.3837890625,2.4,19.77,0.42,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8245,6.73915,0.0,14.77,9.34,8.33
438,jsat,32233 (2.76-2.96),32931 (6.35-6.50),55860.80615234375,0.42,5.91,0.09,25.778,0.0,,12.4,31.65,7.88,18.6919,0.257304,0.0,12.82,25.74,7.79
980,jsat,32233 (3.81-4.00),32234 (3.50-3.70),55873.015625,0.97,10.37,0.88,25.7632,0.0,0.493743,12.37,29.11,7.91,25.546,0.0,2.14927,13.34,18.74,8.79
1580,jsat,32239 (4.56-4.95),34165 (3.52-3.70),55934.0673828125,,11.13,,9.47235,0.0,0.10587,8.5,14.9,8.39,18.8646,13.2777,0.0,,3.77,
1101,jsat,32234 (3.50-3.70),33228 (4.48-4.72),56105.00183105469,7.0,14.27,3.5,25.546,0.0,2.14927,13.34,18.74,8.79,9.62286,10.6663,0.0,6.34,4.47,5.29
1009,jsat,32233 (3.81-4.00),34165 (2.00-2.33),56129.42626953125,,11.14,1.41,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8512,0.0243271,0.0,,17.97,6.5
1803,jsat,34165 (2.00-2.33),34189 (4.25-4.50),56434.674560546875,,2.16,0.94,18.8512,0.0243271,0.0,,17.97,6.5,18.8358,7.42697,0.0,15.09,20.13,7.44
602,jsat,32201 (5.90-6.20),34188 (3.25-3.42),56544.56591796875,6.69,16.28,0.71,9.6541,0.0,,9.55,40.11,7.37,18.8302,2.66714,0.0,16.24,23.83,8.08
1806,jsat,34165 (2.00-2.33),33228 (4.48-4.72),56691.08337402344,,13.5,1.21,18.8512,0.0243271,0.0,,17.97,6.5,9.62286,10.6663,0.0,6.34,4.47,5.29
10,jsat,28767 (2.00-2.50),32225 (3.52-3.70),57252.74609375,2.92,0.25,1.85,1.34941,0.0,,4.04,15.88,5.9,19.1133,3.47633,,6.96,16.13,7.75
1787,jsat,32932 (6.35-6.50),34188 (3.25-3.42),58070.82080078125,1.42,0.49,0.45,18.5579,0.292389,0.0,14.82,23.34,8.53,18.8302,2.66714,0.0,16.24,23.83,8.08
756,jsat,32225 (5.52-5.95),32228 (3.72-4.00),58620.27099609375,2.56,0.75,0.28,9.65691,3.46728,,9.43,25.4,7.63,25.7514,4.76522,,11.99,24.65,7.91
600,jsat,32201 (5.90-6.20),34165 (3.52-3.70),58632.47900390625,,36.34,,9.6541,0.0,,9.55,40.11,7.37,18.8646,13.2777,0.0,,3.77,
561,jsat,32201 (5.90-6.20),32225 (3.52-3.70),58766.78662109375,2.59,23.98,0.38,9.6541,0.0,,9.55,40.11,7.37,19.1133,3.47633,,6.96,16.13,7.75
1008,jsat,32233 (3.81-4.00),32932 (6.35-6.50),58901.09814453125,2.45,5.77,0.62,25.7632,0.0,0.493743,12.37,29.11,7.91,18.5579,0.292389,0.0,14.82,23.34,8.53
1689,jsat,32931 (3.48-3.76),34189 (4.25-4.50),58937.729248046875,2.48,18.94,0.22,9.73754,2.76119,0.0,12.61,39.07,7.22,18.8358,7.42697,0.0,15.09,20.13,7.44
329,jsat,30506 (4.93-5.03),32931 (3.48-3.76),58998.77551269531,5.16,42.87,6.66,38.2955,21.215,,17.77,-3.8,13.88,9.73754,2.76119,0.0,12.61,39.07,7.22
1633,jsat,32238 (3.58-3.84),34189 (4.25-4.50),59096.458740234375,6.6,2.02,0.4,9.47125,0.0,0.0842352,8.49,22.15,7.84,18.8358,7.42697,0.0,15.09,20.13,7.44
1792,jsat,32932 (6.35-6.50),34189 (4.25-4.50),59230.768310546875,0.27,3.21,1.09,18.5579,0.292389,0.0,14.82,23.34,8.53,18.8358,7.42697,0.0,15.09,20.13,7.44
1675,jsat,32931 (2.50-2.77),33228 (4.48-4.72),59560.43688964844,6.11,39.68,1.44,9.73876,0.0245049,0.0,12.45,44.15,6.73,9.62286,10.6663,0.0,6.34,4.47,5.29
1001,jsat,32233 (3.81-4.00),32931 (3.48-3.76),59633.69970703125,0.24,9.96,0.69,25.7632,0.0,0.493743,12.37,29.11,7.91,9.73754,2.76119,0.0,12.61,39.07,7.22
391,jsat,32201 (2.55-2.77),34165 (3.52-3.70),59694.7509765625,,25.94,,9.59389,0.0,,7.05,29.71,7.32,18.8646,13.2777,0.0,,3.77,
1626,jsat,32238 (3.58-3.84),34165 (3.52-3.70),59706.96142578125,,18.38,,9.47125,0.0,0.0842352,8.49,22.15,7.84,18.8646,13.2777,0.0,,3.77,
337,jsat,30506 (4.93-5.03),34165 (2.00-2.33),60097.67687988281,,21.77,7.38,38.2955,21.215,,17.77,-3.8,13.88,18.8512,0.0243271,0.0,,17.97,6.5
1835,jsat,34188 (4.04-4.20),33228 (4.48-4.72),60122.09802246094,8.66,8.47,3.07,18.8332,4.51371,0.0,15.0,12.94,8.36,9.62286,10.6663,0.0,6.34,4.47,5.29
680,jsat,32225 (3.52-3.70),32239 (3.20-3.40),60219.7783203125,1.49,6.33,0.21,19.1133,3.47633,,6.96,16.13,7.75,9.47453,0.0,0.0793621,8.45,22.46,7.96
1603,jsat,32239 (5.80-6.10),34165 (3.52-3.70),60293.0400390625,,7.1,,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.8646,13.2777,0.0,,3.77,
341,jsat,30506 (4.93-5.03),34188 (4.04-4.20),60329.66857910156,2.77,16.74,5.52,38.2955,21.215,,17.77,-3.8,13.88,18.8332,4.51371,0.0,15.0,12.94,8.36
965,jsat,32228 (6.20-6.48),32932 (5.50-5.91),60402.921875,2.5,17.73,0.92,25.7023,12.8457,,11.52,21.79,7.96,18.5736,19.4131,0.0,14.02,4.06,8.88
818,jsat,32228 (3.72-4.00),32238 (5.72-6.08),60561.6611328125,3.53,8.13,0.25,25.7514,4.76522,,11.99,24.65,7.91,9.46889,0.0,0.0927535,8.46,16.52,8.16
169,jsat,30506 (3.21-3.27),34188 (3.25-3.42),60598.29296875,2.73,24.3,3.08,38.314,21.1985,,18.97,-0.47,11.16,18.8302,2.66714,0.0,16.24,23.83,8.08
820,jsat,32228 (3.72-4.00),32239 (3.20-3.40),60610.5009765625,3.54,2.19,0.05,25.7514,4.76522,,11.99,24.65,7.91,9.47453,0.0,0.0793621,8.45,22.46,7.96
1658,jsat,32239 (2.11-2.47),33228 (4.48-4.72),61318.67858886719,2.19,25.94,2.04,9.47128,0.0,0.0275171,8.53,30.41,7.33,9.62286,10.6663,0.0,6.34,4.47,5.29
398,jsat,32201 (2.55-2.77),34189 (4.25-4.50),61526.250244140625,8.04,9.58,0.12,9.59389,0.0,,7.05,29.71,7.32,18.8358,7.42697,0.0,15.09,20.13,7.44
232,jsat,30506 (3.53-3.71),34189 (5.25-5.50),61807.082763671875,4.07,21.94,5.1,38.3254,21.2135,,18.99,-2.39,12.6,18.8304,10.1737,0.0,14.92,19.55,7.5
610,jsat,32201 (5.90-6.20),33228 (4.48-4.72),62197.80114746094,3.21,35.64,2.08,9.6541,0.0,,9.55,40.11,7.37,9.62286,10.6663,0.0,6.34,4.47,5.29
359,jsat,32201 (2.55-2.77),32233 (3.81-4.00),62246.640625,5.32,0.6,0.59,9.59389,0.0,,7.05,29.71,7.32,25.7632,0.0,0.493743,12.37,29.11,7.91
1810,jsat,34165 (3.52-3.70),34188 (4.04-4.20),62576.314453125,,9.17,,18.8646,13.2777,0.0,,3.77,,18.8332,4.51371,0.0,15.0,12.94,8.36
165,jsat,30506 (3.21-3.27),32932 (6.35-6.50),62588.52294921875,4.15,23.81,2.63,38.314,21.1985,,18.97,-0.47,11.16,18.5579,0.292389,0.0,14.82,23.34,8.53
1169,jsat,32234 (5.10-5.55),34165 (3.52-3.70),62710.62451171875,,3.99,,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8646,13.2777,0.0,,3.77,
676,jsat,32225 (3.52-3.70),32238 (2.46-2.72),63003.6611328125,1.58,11.74,0.26,19.1133,3.47633,,6.96,16.13,7.75,9.47367,0.0,0.0287791,8.54,27.87,7.49
1684,jsat,32931 (3.48-3.76),34188 (3.25-3.42),63003.66552734375,3.63,15.24,0.86,9.73754,2.76119,0.0,12.61,39.07,7.22,18.8302,2.66714,0.0,16.24,23.83,8.08
990,jsat,32233 (3.81-4.00),32238 (2.46-2.72),63015.87109375,3.83,1.24,0.42,25.7632,0.0,0.493743,12.37,29.11,7.91,9.47367,0.0,0.0287791,8.54,27.87,7.49
821,jsat,32228 (3.72-4.00),32239 (3.90-4.20),63211.234375,3.6,5.98,0.2,25.7514,4.76522,,11.99,24.65,7.91,9.47201,0.0,0.122662,8.39,18.67,8.11
699,jsat,32225 (3.52-3.70),34188 (4.04-4.20),63272.2822265625,8.04,3.19,0.61,19.1133,3.47633,,6.96,16.13,7.75,18.8332,4.51371,0.0,15.0,12.94,8.36
1430,jsat,32238 (2.46-2.72),34165 (3.52-3.70),63431.013671875,,24.1,,9.47367,0.0,0.0287791,8.54,27.87,7.49,18.8646,13.2777,0.0,,3.77,
328,jsat,30506 (4.93-5.03),32931 (2.50-2.77),63479.85070800781,5.32,47.95,7.15,38.2955,21.215,,17.77,-3.8,13.88,9.73876,0.0245049,0.0,12.45,44.15,6.73
1682,jsat,32931 (3.48-3.76),34165 (3.52-3.70),63772.89599609375,,35.3,,9.73754,2.76119,0.0,12.61,39.07,7.22,18.8646,13.2777,0.0,,3.77,
687,jsat,32225 (3.52-3.70),32931 (3.48-3.76),63907.20361328125,5.65,22.94,0.53,19.1133,3.47633,,6.96,16.13,7.75,9.73754,2.76119,0.0,12.61,39.07,7.22
1437,jsat,32238 (2.46-2.72),34189 (4.25-4.50),64273.502197265625,6.55,7.74,0.05,9.47367,0.0,0.0287791,8.54,27.87,7.49,18.8358,7.42697,0.0,15.09,20.13,7.44
327,jsat,30506 (4.93-5.03),32239 (2.11-2.47),64310.13146972656,9.24,34.21,6.55,38.2955,21.215,,17.77,-3.8,13.88,9.47128,0.0,0.0275171,8.53,30.41,7.33
1403,jsat,32237 (3.74-4.01),34165 (3.52-3.70),65274.72705078125,,8.71,,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8646,13.2777,0.0,,3.77,
754,jsat,32225 (4.52-4.95),33228 (4.48-4.72),65518.92810058594,3.09,16.9,2.51,19.1233,3.4687,,9.43,21.37,7.8,9.62286,10.6663,0.0,6.34,4.47,5.29
297,jsat,30506 (4.93-5.03),32201 (5.90-6.20),66410.25549316406,8.22,43.91,6.51,38.2955,21.215,,17.77,-3.8,13.88,9.6541,0.0,,9.55,40.11,7.37
1457,jsat,32238 (4.63-5.06),34165 (3.52-3.70),66605.619140625,,15.99,,9.47207,0.0,0.177642,8.51,19.76,7.99,18.8646,13.2777,0.0,,3.77,
1812,jsat,34165 (3.52-3.70),34188 (4.90-5.06),66923.0771484375,,5.57,,18.8646,13.2777,0.0,,3.77,,18.8245,6.73915,0.0,14.77,9.34,8.33
174,jsat,30506 (3.21-3.27),34189 (4.25-4.50),66947.49536132812,3.88,20.6,3.72,38.314,21.1985,,18.97,-0.47,11.16,18.8358,7.42697,0.0,15.09,20.13,7.44
442,jsat,32233 (2.76-2.96),32932 (6.35-6.50),66971.91650390625,2.42,8.31,0.65,25.778,0.0,,12.4,31.65,7.88,18.5579,0.292389,0.0,14.82,23.34,8.53
705,jsat,32225 (3.52-3.70),34189 (6.25-6.50),67240.537109375,7.95,2.92,0.55,19.1133,3.47633,,6.96,16.13,7.75,18.8269,13.0138,0.0,14.91,19.05,7.2
447,jsat,32233 (2.76-2.96),34188 (4.04-4.20),67448.1064453125,2.6,18.71,0.48,25.778,0.0,,12.4,31.65,7.88,18.8332,4.51371,0.0,15.0,12.94,8.36
701,jsat,32225 (3.52-3.70),34188 (4.90-5.06),67619.044921875,7.81,6.79,0.58,19.1133,3.47633,,6.96,16.13,7.75,18.8245,6.73915,0.0,14.77,9.34,8.33
833,jsat,32228 (3.72-4.00),32932 (5.50-5.91),68168.490234375,2.03,20.59,0.97,25.7514,4.76522,,11.99,24.65,7.91,18.5736,19.4131,0.0,14.02,4.06,8.88
1534,jsat,32239 (3.20-3.40),34165 (3.52-3.70),68278.38818359375,,18.69,,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.8646,13.2777,0.0,,3.77,
799,jsat,32225 (5.52-5.95),34189 (4.25-4.50),68424.90795898438,5.66,5.27,0.19,9.65691,3.46728,,9.43,25.4,7.63,18.8358,7.42697,0.0,15.09,20.13,7.44
1371,jsat,32237 (2.37-2.98),34165 (3.52-3.70),68595.84814453125,,20.39,,9.48679,0.0,0.0285357,8.47,24.16,7.8,18.8646,13.2777,0.0,,3.77,
1743,jsat,32931 (6.35-6.50),33228 (4.48-4.72),68754.57849121094,6.48,21.27,2.5,18.6919,0.257304,0.0,12.82,25.74,7.79,9.62286,10.6663,0.0,6.34,4.47,5.29
1511,jsat,32238 (6.40-6.80),34165 (3.52-3.70),68754.57958984375,,17.17,,9.4666,0.0,0.0482738,8.48,20.94,7.93,18.8646,13.2777,0.0,,3.77,
342,jsat,30506 (4.93-5.03),34188 (4.28-4.45),68962.14807128906,2.5,18.91,5.45,38.2955,21.215,,17.77,-3.8,13.88,18.8255,4.51156,0.0,15.27,15.11,8.43
1841,jsat,34188 (4.28-4.45),33228 (4.48-4.72),68974.35778808594,8.93,10.64,3.14,18.8255,4.51156,0.0,15.27,15.11,8.43,9.62286,10.6663,0.0,6.34,4.47,5.29
681,jsat,32225 (3.52-3.70),32239 (3.90-4.20),69352.8681640625,1.43,2.54,0.36,19.1133,3.47633,,6.96,16.13,7.75,9.47201,0.0,0.122662,8.39,18.67,8.11
877,jsat,32228 (4.42-4.72),32932 (5.50-5.91),69572.6416015625,2.08,19.37,0.91,25.7448,7.0675,,11.94,23.43,7.97,18.5736,19.4131,0.0,14.02,4.06,8.88
300,jsat,30506 (4.93-5.03),32225 (4.52-4.95),69731.38293457031,8.34,25.17,6.08,38.2955,21.215,,17.77,-3.8,13.88,19.1233,3.4687,,9.43,21.37,7.8
110,jsat,28767 (5.90-6.31),34165 (3.52-3.70),69768.01123046875,,8.21,,2.15433,0.0,,4.28,11.98,5.13,18.8646,13.2777,0.0,,3.77,
678,jsat,32225 (3.52-3.70),32238 (5.72-6.08),69780.21826171875,1.5,0.39,0.41,19.1133,3.47633,,6.96,16.13,7.75,9.46889,0.0,0.0927535,8.46,16.52,8.16
1557,jsat,32239 (3.90-4.20),34165 (3.52-3.70),69780.220703125,,14.9,,9.47201,0.0,0.122662,8.39,18.67,8.11,18.8646,13.2777,0.0,,3.77,
1484,jsat,32238 (5.72-6.08),34165 (3.52-3.70),70207.57080078125,,12.75,,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.8646,13.2777,0.0,,3.77,
192,jsat,30506 (3.53-3.71),32233 (3.81-4.00),70757.0185546875,6.62,31.5,4.69,38.3254,21.2135,,18.99,-2.39,12.6,25.7632,0.0,0.493743,12.37,29.11,7.91
1541,jsat,32239 (3.20-3.40),34189 (4.25-4.50),70879.11840820312,6.64,2.33,0.52,9.47453,0.0,0.0793621,8.45,22.46,7.96,18.8358,7.42697,0.0,15.09,20.13,7.44
760,jsat,32225 (5.52-5.95),32233 (3.81-4.00),71147.74072265625,2.94,3.71,0.28,9.65691,3.46728,,9.43,25.4,7.63,25.7632,0.0,0.493743,12.37,29.11,7.91
1726,jsat,32931 (5.70-6.00),33228 (4.48-4.72),71159.94812011719,5.95,17.12,2.56,18.6992,10.9195,0.0,12.29,21.59,7.85,9.62286,10.6663,0.0,6.34,4.47,5.29
405,jsat,32233 (2.76-2.96),32201 (5.90-6.20),71746.02978515625,2.85,8.46,0.51,25.778,0.0,,12.4,31.65,7.88,9.6541,0.0,,9.55,40.11,7.37
1780,jsat,32932 (5.50-5.91),34189 (5.25-5.50),71855.91674804688,0.9,15.49,1.38,18.5736,19.4131,0.0,14.02,4.06,8.88,18.8304,10.1737,0.0,14.92,19.55,7.5
648,jsat,32225 (2.70-3.00),34165 (3.52-3.70),71855.92236328125,,14.2,,9.48025,3.49116,,6.84,17.97,7.55,18.8646,13.2777,0.0,,3.77,
1491,jsat,32238 (5.72-6.08),34189 (4.25-4.50),72148.96020507812,6.63,3.61,0.72,9.46889,0.0,0.0927535,8.46,16.52,8.16,18.8358,7.42697,0.0,15.09,20.13,7.44
170,jsat,30506 (3.21-3.27),34188 (4.04-4.20),72637.3623046875,3.97,13.41,2.8,38.314,21.1985,,18.97,-0.47,11.16,18.8332,4.51371,0.0,15.0,12.94,8.36
1564,jsat,32239 (3.90-4.20),34189 (4.25-4.50),72747.25122070312,6.7,1.46,0.67,9.47201,0.0,0.122662,8.39,18.67,8.11,18.8358,7.42697,0.0,15.09,20.13,7.44
792,jsat,32225 (5.52-5.95),34165 (3.52-3.70),72893.77490234375,,21.63,,9.65691,3.46728,,9.43,25.4,7.63,18.8646,13.2777,0.0,,3.77,
992,jsat,32233 (3.81-4.00),32238 (5.72-6.08),73089.130859375,3.91,12.59,0.25,25.7632,0.0,0.493743,12.37,29.11,7.91,9.46889,0.0,0.0927535,8.46,16.52,8.16
994,jsat,32233 (3.81-4.00),32239 (3.20-3.40),73137.970703125,3.92,6.65,0.05,25.7632,0.0,0.493743,12.37,29.11,7.91,9.47453,0.0,0.0793621,8.45,22.46,7.96
332,jsat,30506 (4.93-5.03),32931 (6.35-6.50),73162.39367675781,4.95,29.54,6.09,38.2955,21.215,,17.77,-3.8,13.88,18.6919,0.257304,0.0,12.82,25.74,7.79
1779,jsat,32932 (5.50-5.91),34189 (4.25-4.50),73357.74731445312,1.07,16.07,1.44,18.5736,19.4131,0.0,14.02,4.06,8.88,18.8358,7.42697,0.0,15.09,20.13,7.44
449,jsat,32233 (2.76-2.96),34188 (4.90-5.06),73553.1123046875,2.37,22.31,0.45,25.778,0.0,,12.4,31.65,7.88,18.8245,6.73915,0.0,14.77,9.34,8.33
226,jsat,30506 (3.53-3.71),34188 (3.25-3.42),74493.2841796875,2.75,26.22,4.52,38.3254,21.2135,,18.99,-2.39,12.6,18.8302,2.66714,0.0,16.24,23.83,8.08
1315,jsat,32235 (6.07-6.42),33228 (4.48-4.72),74529.91198730469,7.15,14.87,2.32,25.5268,0.0,0.862729,13.49,19.34,7.61,9.62286,10.6663,0.0,6.34,4.47,5.29
1049,jsat,32233 (5.05-5.33),32932 (5.50-5.91),74810.736328125,2.14,16.11,0.01,25.747,0.0,1.9545,11.88,20.17,8.87,18.5736,19.4131,0.0,14.02,4.06,8.88
346,jsat,30506 (4.93-5.03),34189 (5.25-5.50),74822.95373535156,2.85,23.35,6.38,38.2955,21.215,,17.77,-3.8,13.88,18.8304,10.1737,0.0,14.92,19.55,7.5
794,jsat,32225 (5.52-5.95),34188 (3.25-3.42),74884.00634765625,6.81,1.57,0.45,9.65691,3.46728,,9.43,25.4,7.63,18.8302,2.66714,0.0,16.24,23.83,8.08
1774,jsat,32932 (5.50-5.91),34188 (3.25-3.42),75103.7763671875,2.22,19.77,0.8,18.5736,19.4131,0.0,14.02,4.06,8.88,18.8302,2.66714,0.0,16.24,23.83,8.08
1247,jsat,32235 (4.03-5.00),33228 (4.48-4.72),75238.09655761719,7.34,15.71,2.2,25.5597,0.0,0.934225,13.68,20.18,7.49,9.62286,10.6663,0.0,6.34,4.47,5.29
1853,jsat,34189 (5.25-5.50),33228 (4.48-4.72),75384.61389160156,8.58,15.08,2.21,18.8304,10.1737,0.0,14.92,19.55,7.5,9.62286,10.6663,0.0,6.34,4.47,5.29
995,jsat,32233 (3.81-4.00),32239 (3.90-4.20),75738.7041015625,3.98,10.44,0.2,25.7632,0.0,0.493743,12.37,29.11,7.91,9.47201,0.0,0.122662,8.39,18.67,8.11
1281,jsat,32235 (5.55-5.98),33228 (4.48-4.72),75811.96374511719,7.32,15.42,2.19,25.5361,0.0,0.926972,13.66,19.89,7.48,9.62286,10.6663,0.0,6.34,4.47,5.29
331,jsat,30506 (4.93-5.03),32931 (5.70-6.00),75836.38244628906,5.48,25.39,6.03,38.2955,21.215,,17.77,-3.8,13.88,18.6992,10.9195,0.0,12.29,21.59,7.85
921,jsat,32228 (5.22-5.50),32932 (5.50-5.91),76068.369140625,2.21,17.18,0.85,25.7248,9.63407,,11.81,21.24,8.03,18.5736,19.4131,0.0,14.02,4.06,8.88
231,jsat,30506 (3.53-3.71),34189 (4.25-4.50),76752.13403320312,3.9,22.52,5.16,38.3254,21.2135,,18.99,-2.39,12.6,18.8358,7.42697,0.0,15.09,20.13,7.44
49,jsat,28767 (2.00-2.50),34165 (3.52-3.70),76898.6572265625,,12.11,,1.34941,0.0,,4.04,15.88,5.9,18.8646,13.2777,0.0,,3.77,
336,jsat,30506 (4.93-5.03),32932 (6.35-6.50),77423.68542480469,2.95,27.14,5.35,38.2955,21.215,,17.77,-3.8,13.88,18.5579,0.292389,0.0,14.82,23.34,8.53
180,jsat,30506 (3.53-3.71),32233 (2.76-2.96),77496.9462890625,6.59,34.04,4.72,38.3254,21.2135,,18.99,-2.39,12.6,25.778,0.0,,12.4,31.65,7.88
1783,jsat,32932 (5.50-5.91),32930 (2.64-2.85),77973.1318359375,1.4,26.69,1.25,18.5736,19.4131,0.0,14.02,4.06,8.88,18.8147,0.0237066,0.0,12.62,30.75,7.63
1349,jsat,32235 (6.49-6.84),33228 (4.48-4.72),78095.23327636719,7.55,17.65,2.0,25.5133,0.0,0.274347,13.89,22.12,7.29,9.62286,10.6663,0.0,6.34,4.47,5.29
1795,jsat,32932 (6.35-6.50),33228 (4.48-4.72),78107.44567871094,8.48,18.87,3.24,18.5579,0.292389,0.0,14.82,23.34,8.53,9.62286,10.6663,0.0,6.34,4.47,5.29
234,jsat,30506 (3.53-3.71),33228 (4.48-4.72),78266.17761230469,12.65,6.86,7.31,38.3254,21.2135,,18.99,-2.39,12.6,9.62286,10.6663,0.0,6.34,4.47,5.29
1234,jsat,32235 (4.03-5.00),32932 (5.50-5.91),79023.19140625,0.34,16.12,1.39,25.5597,0.0,0.934225,13.68,20.18,7.49,18.5736,19.4131,0.0,14.02,4.06,8.88
435,jsat,32233 (2.76-2.96),32931 (3.48-3.76),79035.40966796875,0.21,7.42,0.66,25.778,0.0,,12.4,31.65,7.88,9.73754,2.76119,0.0,12.61,39.07,7.22
1778,jsat,32932 (5.50-5.91),34189 (2.87-3.20),79145.29443359375,1.78,20.34,1.51,18.5736,19.4131,0.0,14.02,4.06,8.88,18.8352,5.00709,0.0,15.8,24.4,7.37
1213,jsat,32235 (3.49-3.87),33228 (4.48-4.72),79328.44909667969,7.33,16.19,2.71,25.5696,0.0,0.962967,13.67,20.66,8.0,9.62286,10.6663,0.0,6.34,4.47,5.29
172,jsat,30506 (3.21-3.27),34188 (4.90-5.06),79328.44921875,4.2,9.81,2.83,38.314,21.1985,,18.97,-0.47,11.16,18.8245,6.73915,0.0,14.77,9.34,8.33
1200,jsat,32235 (3.49-3.87),32932 (5.50-5.91),79413.912109375,0.35,16.6,0.88,25.5696,0.0,0.962967,13.67,20.66,8.0,18.5736,19.4131,0.0,14.02,4.06,8.88
1816,jsat,34165 (3.52-3.70),34189 (6.25-6.50),81135.5283203125,,15.28,,18.8646,13.2777,0.0,,3.77,,18.8269,13.0138,0.0,14.91,19.05,7.2
1823,jsat,34188 (2.24-2.41),33228 (4.48-4.72),81196.57849121094,9.63,36.64,2.6,18.8204,0.0298251,0.0,15.97,41.11,7.89,9.62286,10.6663,0.0,6.34,4.47,5.29
545,jsat,32201 (4.55-4.81),32932 (5.50-5.91),81318.6767578125,4.37,21.29,1.14,19.1003,0.0,,9.65,25.35,7.74,18.5736,19.4131,0.0,14.02,4.06,8.88
1776,jsat,32932 (5.50-5.91),34188 (4.28-4.45),81367.51513671875,1.25,11.05,0.45,18.5736,19.4131,0.0,14.02,4.06,8.88,18.8255,4.51156,0.0,15.27,15.11,8.43
558,jsat,32201 (4.55-4.81),33228 (4.48-4.72),81709.39929199219,3.31,20.88,2.45,19.1003,0.0,,9.65,25.35,7.74,9.62286,10.6663,0.0,6.34,4.47,5.29
1849,jsat,34189 (2.87-3.20),33228 (4.48-4.72),82112.32995605469,9.46,19.93,2.08,18.8352,5.00709,0.0,15.8,24.4,7.37,9.62286,10.6663,0.0,6.34,4.47,5.29
1336,jsat,32235 (6.49-6.84),32932 (5.50-5.91),82735.0390625,0.13,18.06,1.59,25.5133,0.0,0.274347,13.89,22.12,7.29,18.5736,19.4131,0.0,14.02,4.06,8.88
164,jsat,30506 (3.21-3.27),32932 (5.50-5.91),83308.912109375,4.95,4.53,2.28,38.314,21.1985,,18.97,-0.47,11.16,18.5736,19.4131,0.0,14.02,4.06,8.88
339,jsat,30506 (4.93-5.03),34188 (2.24-2.41),83504.27111816406,1.8,44.91,5.99,38.2955,21.215,,17.77,-3.8,13.88,18.8204,0.0298251,0.0,15.97,41.11,7.89
315,jsat,30506 (4.93-5.03),32235 (6.49-6.84),83638.57873535156,3.88,25.92,6.59,38.2955,21.215,,17.77,-3.8,13.88,25.5133,0.0,0.274347,13.89,22.12,7.29
1268,jsat,32235 (5.55-5.98),32932 (5.50-5.91),84175.8203125,0.36,15.83,1.4,25.5361,0.0,0.926972,13.66,19.89,7.48,18.5736,19.4131,0.0,14.02,4.06,8.88
1645,jsat,32239 (2.11-2.47),32932 (5.50-5.91),84188.02734375,5.49,26.35,1.55,9.47128,0.0,0.0275171,8.53,30.41,7.33,18.5736,19.4131,0.0,14.02,4.06,8.88
311,jsat,30506 (4.93-5.03),32235 (3.49-3.87),84761.90490722656,4.1,24.46,5.88,38.2955,21.215,,17.77,-3.8,13.88,25.5696,0.0,0.962967,13.67,20.66,8.0
